28455	beagle	n	190	93
28465	enviesamento	n	190	158
28475	infame	n	189	181
28485	certeiramente	r	189	185
28495	desmazelo	n	189	183
28505	sem-vergonha	j	189	170
28515	enfeudar	v	188	145
28525	mandibular	j	188	107
28535	bem-visto	j	188	185
28545	intranquilo	j	188	181
28555	cataplana	n	187	92
28565	regiamente	r	187	174
28575	aquarista	n	187	150
28585	prosaicamente	r	187	186
28595	mútua	n	187	151
28605	caolho	j	186	168
28615	cerimonioso	j	186	173
28625	testada	n	186	162
28635	médio-centro	n	185	140
28645	invisibilizar	v	185	162
28655	guichet	n	185	126
28665	festarola	n	185	169
28675	expositora	n	185	157
28685	candango	n	185	121
28695	furibundo	j	184	171
28705	altimétrico	j	184	154
28715	famélico	j	184	157
28725	amalucado	j	184	165
28735	exit	n	184	127
28745	pelica	n	183	162
28755	sumidouro	n	183	138
28765	revindicar	v	183	171
28775	cronógrafo	n	183	56
28785	autoclave	n	182	83
28795	destacadamente	r	182	159
28805	agradabilíssimo	j	182	174
28815	geomorfológico	j	182	118
28825	antiviral	n	181	113
28835	ex-reitor	n	181	155
28845	mimese	n	181	124
28855	anticolonial	j	181	124
28865	gaiato	j	180	162
28875	afortunadamente	r	180	176
28885	cataclísmico	j	180	164
28895	eletrificar	v	180	164
28905	injector	n	180	83
28915	apaziguadora	n	179	171
28925	infraestrutural	j	179	165
28935	quebra-galho	n	179	165
28945	traumatologia	n	179	149
28955	hollywoodesco	j	179	166
28965	malaio	n	178	131
28975	ricochete	n	178	150
28985	infamante	j	178	163
28995	salinização	n	178	94
29005	peristáltico	j	178	128
29015	nado	j	177	146
29025	conciliábulo	n	177	155
29035	vituperar	v	177	161
29045	bolina	n	177	122
29055	gálio	n	176	76
29065	necessário	n	176	51
29075	cobrição	n	176	62
29085	ceramista	j	176	175
29095	toca-discos	n	175	130
29105	redesign	n	175	126
29115	tamponar	v	175	122
29125	paraestatal	j	175	121
29135	tetraciclina	n	175	138
29145	aerograma	n	175	100
29155	desbundar	v	174	150
29165	nosológico	j	174	105
29175	transir	v	174	139
29185	abelhinha	n	174	138
29195	branqueador	n	173	128
29205	pan-americano	j	173	146
29215	aguada	n	173	144
29225	ghetto	n	173	141
29235	bodo	n	173	114
29245	impermeabilidade	n	172	134
29255	milionésimo	n	172	144
29265	desamar	v	172	155
29275	achamento	n	172	121
29285	farar	v	171	156
29295	maningue	r	171	116
29305	estiolar	v	171	161
29315	inspetora	n	171	114
29325	ameixoeira	n	171	101
29335	cornear	v	170	112
29345	classificador	j	170	101
29355	vincendo	j	170	114
29365	exibicional	j	170	157
29375	entranhável	j	169	160
29385	caloso	j	169	146
29395	mundializar	v	169	116
29405	trepador	n	169	121
29415	jaculatória	n	169	117
29425	luteranismo	n	168	112
29435	papelote	n	168	138
29445	caleira	n	168	110
29455	rabo-de-palha	n	168	160
29465	afrontoso	j	167	150
29475	ciclópico	j	167	152
29485	balastro	n	167	51
29495	maga	n	167	137
29505	pícaro	j	166	116
29515	austríaca	n	166	156
29525	mordidela	n	166	149
29535	humoral	j	166	103
29545	odontólogo	n	166	140
29555	literata	n	166	110
29565	insubordinado	j	165	146
29575	desflorar	v	165	162
29585	intimismo	n	165	140
29595	progênie	n	165	112
29605	bradicardia	n	165	101
29615	legação	n	165	120
29625	mal-agradecido	j	164	159
29635	tetraplegia	n	164	131
29645	desapontante	j	164	146
29655	independentista	n	164	126
29665	produtivamente	r	164	148
29675	inspectivo	j	163	120
29685	sustação	n	163	96
29695	vudu	n	163	117
29705	forração	n	163	137
29715	psicodrama	n	162	124
29725	flâmula	n	162	125
29735	azeitador	n	162	162
29745	caxiense	j	162	114
29755	rodesiano	j	161	88
29765	consensualizar	v	161	146
29775	pré-industrial	j	161	140
29785	lúbrico	j	161	143
29795	pirolito	n	161	104
29805	benemerência	n	161	141
29815	letão	n	160	92
29825	mundana	n	160	131
29835	assador	n	160	126
29845	higienista	j	160	141
29855	velhíssimo	j	160	154
29865	oracular	j	159	129
29875	rosinha	n	159	147
29885	bisonte	n	159	134
29895	burrico	n	159	115
29905	autopromover	v	159	145
29915	dez	n	159	147
29925	chupão	n	158	113
29935	esgoelar	v	158	131
29945	anglicismo	n	158	130
29955	faquinha	n	158	142
29965	fisioterápico	j	157	118
29975	ocidentalizado	j	157	144
29985	lixiviar	v	157	107
29995	dadaísta	n	157	116
30005	definível	j	157	145
30015	querência	n	157	97
30025	fatorial	j	156	63
30035	coim	n	156	71
30045	comprovável	j	156	142
30055	tapuia	n	155	104
30065	serial-killer	n	155	118
30075	desalfandegamento	n	155	104
30085	ex-secretário-geral	n	155	145
30095	dispensário	n	155	120
30105	incubador	j	154	115
30115	trombadinha	n	154	132
30125	bicicletada	n	154	83
30135	quizila	n	154	40
30145	shekel	n	154	57
30155	subdiretor	n	153	141
30165	forra	n	153	138
30175	chiadeira	n	153	134
30185	dizimação	n	153	138
30195	fotolito	n	153	69
30205	termalismo	n	152	68
30215	teima	n	152	135
30225	agulhada	n	152	124
30235	sútil	j	152	134
30245	duradoiro	j	152	143
30255	sikh	n	151	95
30265	genómico	j	151	81
30275	reaplicação	n	151	118
30285	desanexação	n	151	129
30295	semanada	n	151	108
30305	fanatizar	v	151	134
30315	ati	n	150	125
30325	bandarilheiro	n	150	107
30335	intercelular	j	150	110
30345	retardatário	j	150	134
30355	gatunagem	n	149	131
30365	malvisto	j	149	138
30375	rebatível	j	149	123
30385	ovárico	j	149	70
30395	fideicomissário	n	149	8
30405	soles	n	149	40
30415	cavalhada	n	148	86
30425	quiromancia	n	148	95
30435	colunata	n	148	115
30445	lacerar	v	148	129
30455	atomização	n	148	127
30465	publicável	j	148	136
30475	minifúndio	n	147	121
30485	toscamente	r	147	146
30495	faquir	n	147	113
30505	saloon	n	147	128
30515	namibiano	n	147	100
30525	chalaça	n	146	117
30535	honrosamente	r	146	123
30545	decíduo	j	146	84
30555	deseducação	n	146	134
30565	sibilante	j	146	126
30575	pororoca	n	145	102
30585	iluminante	j	145	127
30595	balaço	n	145	134
30605	pesa	p	145	128
30615	subalternização	n	145	133
30625	endotélio	n	144	89
30635	causal	n	144	119
30645	antipartícula	n	144	65
30655	picadela	n	144	121
30665	mocambo	n	144	90
30675	enclausuramento	n	143	125
30685	tojo	n	143	119
30695	arsénico	n	143	76
30705	centralizador	n	143	132
30715	cônsul-geral	n	143	118
30725	macaquear	v	142	122
30735	atascar	v	142	119
30745	ricochetear	v	142	129
30755	gelada	n	142	126
30765	fula	n	142	108
30775	joalheira	n	141	125
30785	macarrônico	j	141	125
30795	badana	n	141	116
30805	armazenista	n	141	109
30815	valise	n	141	108
30825	santola	n	141	103
30835	bujão	n	140	98
30845	exponenciar	v	140	133
30855	predicador	n	140	37
30865	rogatória	n	140	65
30875	astutamente	r	140	134
30885	craque	i	140	124
30895	reprografia	n	139	112
30905	emersão	n	139	117
30915	denário	j	139	106
30925	bijutaria	n	139	115
30935	sensaborão	n	139	135
30945	borralho	n	139	106
30955	office-boy	n	138	123
30965	cutelaria	n	138	75
30975	laminação	n	138	98
30985	vilipêndio	n	138	124
30995	abracadabra	n	138	106
31005	ror	n	138	131
31015	escarrado	j	137	120
31025	gramíneo	j	137	102
31035	arremetida	n	137	107
31045	traduzível	j	137	121
31055	hipocrático	j	137	85
31065	pericardite	n	136	63
31075	eleitoralismo	n	136	117
31085	globalismo	n	136	87
31095	paixoneta	n	136	122
31105	galhardo	j	136	130
31115	voluptuosidade	n	135	116
31125	incorporador	j	135	108
31135	silvado	n	135	108
31145	menestrel	n	135	111
31155	jamanta	n	135	71
31165	litíase	n	134	73
31175	coxão	n	134	106
31185	pecíolo	n	134	86
31195	boniteza	n	134	114
31205	supressivo	j	134	95
31215	kartódromo	n	134	86
31225	marisqueira	n	133	102
31235	antessala	n	133	125
31245	ratinhar	v	133	98
31255	trapezoidal	j	133	109
31265	marfinense	j	133	90
31275	indômito	j	133	122
31285	dólmen	n	132	78
31295	agrimensor	n	132	70
31305	caqui	j	132	116
31315	facticidade	n	132	54
31325	pressurização	n	132	85
31335	incandescência	n	132	91
31345	bolhoso	j	131	79
31355	presbiteral	j	131	86
31365	carvoaria	n	131	94
31375	encachoeirado	j	131	128
31385	mandão	n	131	116
31395	completamento	n	130	114
31405	oceanógrafo	n	130	104
31415	linguarudo	j	130	112
31425	reganhar	v	130	115
31435	maconde	n	130	93
31445	rolete	n	129	80
31455	fúcsia	n	129	89
31465	perdurável	j	129	119
31475	pilarete	n	129	69
31485	cabrinha	n	129	76
31495	inhaca	n	128	85
31505	totêmico	j	128	86
31515	dimorfismo	n	128	93
31525	arregimentação	n	128	120
31535	plutocrata	n	128	101
31545	apoplexia	n	128	115
31555	golada	n	127	104
31565	lenhar	v	127	96
31575	inexaurível	j	127	113
31585	remasterização	n	127	92
31595	sustância	n	127	115
31605	ciclídeo	j	127	41
31615	dúplex	n	126	112
31625	mioleira	n	126	114
31635	distanásia	n	126	42
31645	magrebino	j	126	105
31655	muriçoca	n	126	103
31665	perquirir	v	126	103
31675	sílex	n	125	93
31685	pulôver	n	125	94
31695	tecedeira	n	125	93
31705	galaico	j	125	51
31715	anticonstitucional	j	125	111
31725	desoxirribonucleico	j	125	108
31735	bombada	n	124	90
31745	alergénico	j	124	87
31755	brida	n	124	65
31765	passarinheiro	n	124	84
31775	vaudeville	n	124	112
31785	asturiano	j	123	85
31795	cooperativista	n	123	46
31805	antropogênico	j	123	90
31815	contractura	n	123	69
31825	gosmento	j	123	110
31835	cineteatro	n	122	83
31845	preeminente	j	122	113
31855	desconvocar	v	122	92
31865	androginia	n	122	80
31875	indecentemente	r	122	117
31885	heterotrófico	j	122	77
31895	alcaide-mor	n	122	82
31905	notívago	n	121	104
31915	cognitivista	j	121	87
31925	démarche	n	121	109
31935	marar	v	121	110
31945	reposteiro	n	121	86
31955	pletora	n	121	115
31965	taylorismo	n	120	84
31975	entrincheirado	j	120	112
31985	obséquio	e	120	117
31995	escantear	v	120	117
32005	grafiti	n	120	85
32015	mensalista	n	120	71
32025	anêmona	n	119	66
32035	angioma	n	119	42
32045	coletável	j	119	63
32055	jogatana	n	119	109
32065	descarregador	n	119	62
32075	regímen	n	118	78
32085	pandemónio	n	118	111
32095	mucama	n	118	75
32105	parapsicológico	j	118	69
32115	imunologista	n	118	86
32125	garapa	n	118	92
32135	chuviscar	v	118	100
32145	antonomásia	n	117	105
32155	relocar	v	117	86
32165	auxiliador	n	117	99
32175	entorno	n	117	111
32185	vice-chefe	n	117	103
32195	desnivelado	j	117	102
32205	sedicioso	j	117	87
32215	malcriação	n	116	100
32225	imorredouro	j	116	110
32235	instruendo	n	116	85
32245	industrialismo	n	116	93
32255	tartan	n	116	92
32265	contrariamente	e	115	107
32275	liteira	n	115	90
32285	extrema-unção	n	115	105
32295	tesoureira	n	115	100
32305	repousado	j	115	113
32315	fotoperíodo	n	115	49
32325	tirante	e	115	107
32335	venalidade	n	114	103
32345	gabiru	n	114	72
32355	margarita	n	114	94
32365	grafito	n	114	75
32375	abada	n	114	103
32385	vasculite	n	114	62
32395	adelgaçar	v	114	103
32405	qualificável	j	113	57
32415	timorato	j	113	107
32425	edemaciar	v	113	86
32435	sobrepesar	v	113	109
32445	blitzkrieg	n	113	91
32455	buzinadela	n	113	98
32465	contracurva	n	113	96
32475	australopiteco	n	112	50
32485	inarredável	j	112	105
32495	nevralgia	n	112	75
32505	oscilatório	j	112	95
32515	cativação	n	112	81
32525	reascender	v	112	105
32535	denegatório	j	111	55
32545	folgadamente	r	111	106
32555	farmacocinética	n	111	54
32565	benzina	n	111	80
32575	dorna	n	111	59
32585	cancão	n	111	88
32595	elvense	n	110	67
32605	basbaque	n	110	102
32615	diacronia	n	110	63
32625	fago	n	110	25
32635	cristão-velho	n	110	55
32645	proibicionismo	n	110	82
32655	fanico	n	110	101
32665	jungir	v	110	100
32675	bojudo	j	109	95
32685	afrancesar	v	109	103
32695	emaranhamento	n	109	65
32705	regedoria	n	109	74
32715	conceitualizar	v	109	97
32725	eritematoso	j	109	80
32735	jenipapo	n	109	83
32745	filipina	n	108	93
32755	crepom	n	108	73
32765	muxoxo	n	108	99
32775	vago	n	108	68
32785	incisivamente	r	108	106
32795	segmentar	j	107	86
32805	bufete	n	107	80
32815	imagiológico	j	107	76
32825	muralista	n	107	28
32835	usinar	v	107	88
32845	calhambeque	n	107	82
32855	cercadura	n	106	69
32865	mexeriqueiro	j	106	66
32875	irrealmente	r	106	106
32885	fermentativo	j	106	60
32895	preanunciar	v	106	93
32905	adventício	j	106	90
32915	desditoso	j	106	94
32925	riquexó	n	105	59
32935	sonsa	n	105	93
32945	objetivista	n	105	72
32955	parvoeira	n	105	97
32965	rente	r	105	95
32975	velhacaria	n	105	94
32985	adenovírus	n	104	76
32995	frenologia	n	104	43
33005	perispiritual	j	104	61
33015	tamponamento	n	104	75
33025	viseense	j	104	85
33035	pós-prandial	j	104	73
33045	bom-tom	n	104	103
33055	umbundo	j	104	87
33065	grifo	j	103	80
33075	orográfico	j	103	87
33085	assustadiço	j	103	98
33095	penalizante	j	103	91
33105	dalem	e	103	84
33115	azotado	j	103	62
33125	cognitivismo	n	103	58
33135	umidificar	v	103	80
33145	luzente	j	103	94
33155	rapace	j	102	84
33165	reatualizar	v	102	87
33175	febrilmente	r	102	95
33185	desnivelamento	n	102	88
33195	passionalidade	n	102	93
33205	campinense	j	102	67
33215	arsenalista	j	102	90
33225	infectologia	n	101	86
33235	desusar	v	101	97
33245	porto-riquenho	j	101	93
33255	diaconal	j	101	70
33265	saltador	j	101	84
33275	autofinanciamento	n	101	82
33285	tetraedro	n	101	59
33295	bufa	n	101	87
33305	gusa	n	100	70
33315	urato	n	100	57
33325	mobilizável	j	100	94
33335	desastrosamente	r	100	98
33345	desenjoar	v	100	94
33355	polidamente	r	100	95
33365	almadense	j	100	42
33375	eructação	n	100	77
33385	allegro	n	99	65
33395	liquidatário	j	99	79
33405	solfejo	n	99	90
33415	correger	v	99	80
33425	celerado	j	99	93
33435	infusar	v	99	80
33445	oferendar	v	99	72
33455	valvular	j	99	49
33465	cevar	v	99	86
33475	andante	n	98	73
33485	zootecnia	n	98	77
33495	patudo	j	98	73
33505	anafórico	j	98	56
33515	lança-perfume	n	98	62
33525	coronha	n	98	85
33535	adrenérgico	j	98	64
33545	dessemelhante	j	98	73
33555	showman	n	97	85
33565	díodo	n	97	54
33575	harmonizador	n	97	93
33585	apalaçar	v	97	91
33595	empossamento	n	97	74
33605	locatária	n	97	63
33615	champanha	n	97	81
33625	esvaecer	v	96	88
33635	abaulamento	n	96	70
33645	coriônico	j	96	78
33655	franco-alemão	j	96	85
33665	quinhentista	n	96	88
33675	documentário	j	96	50
33685	agramatical	j	96	60
33695	piruvato	n	96	41
33705	faneca	n	95	42
33715	paraguaia	n	95	81
33725	desbobinar	v	95	91
33735	fabriqueta	n	95	86
33745	opérculo	n	95	52
33755	lagunar	j	95	71
33765	germinal	j	95	47
33775	desempacotar	v	95	82
33785	brigador	j	94	76
33795	confederativo	j	94	52
33805	acomodamento	n	94	82
33815	funilaria	n	94	67
33825	unitivo	j	94	63
33835	desabrido	j	94	90
33845	infanticida	n	94	60
33855	falsa	n	94	74
33865	fiduciária	n	93	54
33875	walkie-talkie	n	93	78
33885	soldadesca	n	93	79
33895	coisar	v	93	77
33905	diarístico	j	93	62
33915	vice-reitora	n	93	72
33925	fíbula	n	93	62
33935	pavloviano	j	92	87
33945	saltão	n	92	87
33955	zairense	n	92	69
33965	triplo	n	92	59
33975	ludoteca	n	92	64
33985	falo	n	92	75
33995	tremelique	n	92	88
34005	maranho	n	91	44
34015	gabarola	j	91	79
34025	zuir	v	91	77
34035	arrulhar	v	91	84
34045	caramanchão	n	91	70
34055	imersionista	n	91	91
34065	tolerabilidade	n	91	64
34075	polcar	v	91	42
34085	peixada	n	91	76
34095	fateixa	n	90	40
34105	liquidante	n	90	42
34115	balãozinho	n	90	80
34125	varejeira	n	90	84
34135	fogo-fátuo	n	90	75
34145	tratadista	n	90	74
34155	pietismo	n	90	56
34165	biorritmo	n	90	77
34175	arciprestado	n	90	58
34185	farmacopeia	n	89	63
34195	encordoar	v	89	48
34205	estevar	v	89	72
34215	dominantemente	r	89	74
34225	corcova	n	89	60
34235	fulguração	n	89	79
34245	precipitante	j	89	77
34255	entrecho	n	89	74
34265	farense	j	89	67
34275	policopiar	v	88	75
34285	litragem	n	88	63
34295	humanizante	j	88	69
34305	desnaturalização	n	88	79
34315	vacatura	n	88	63
34325	cabra-cega	n	88	72
34335	enterite	n	88	61
34345	alcobacense	n	88	60
34355	bajuladora	n	88	80
34365	mijão	n	88	73
34375	casuarina	n	87	57
34385	iugoslavo	j	87	72
34395	triplicidade	n	87	42
34405	saltada	n	87	83
34415	vinhaça	n	87	49
34425	fot	n	87	63
34435	sorocabano	j	87	59
34445	circunciso	j	87	63
34455	soqueira	n	86	42
34465	asinino	j	86	75
34475	parafiscal	j	86	73
34485	brenha	n	86	78
34495	dialogismo	n	86	58
34505	insurreto	n	86	75
34515	tupia	n	86	31
34525	caraterização	n	86	79
34535	safio	n	86	61
34545	inferiormente	r	86	64
34555	líbia	n	85	76
34565	interglacial	j	85	44
34575	comprável	j	85	78
34585	congressual	j	85	73
34595	deflacionário	j	85	60
34605	lobrigar	v	85	84
34615	mitótico	j	85	49
34625	apalermado	j	85	82
34635	rangel	n	84	72
34645	hipoxia	n	84	62
34655	reemergir	v	84	82
34665	conclamação	n	84	77
34675	cognitivista	n	84	57
34685	microfonia	n	84	51
34695	cabrita	n	84	68
34705	cibercafé	n	84	75
34715	bacalhoada	n	84	51
34725	magala	n	84	64
34735	vasopressina	n	83	62
34745	grafonola	n	83	60
34755	ostrogodo	n	83	53
34765	animalista	j	83	42
34775	indomado	j	83	74
34785	biunívoco	j	83	79
34795	restritivamente	r	83	71
34805	vicariante	j	83	42
34815	semicerrar	v	83	75
34825	beatice	n	83	74
34835	heterônomo	j	82	60
34845	delirantemente	r	82	78
34855	arquiduquesa	n	82	57
34865	imodesto	j	82	75
34875	educanda	n	82	50
34885	implacabilidade	n	82	78
34895	filarmônica	n	82	67
34905	suboficial	n	82	50
34915	vivíparo	j	82	60
34925	impostação	n	81	67
34935	miopatia	n	81	44
34945	entomologia	n	81	64
34955	insurrecto	j	81	78
34965	hemiparesia	n	81	55
34975	antinacional	j	81	67
34985	grosar	v	81	68
34995	sinódico	j	81	35
35005	retesado	j	80	79
35015	espaçadamente	r	80	77
35025	tricotilomania	n	80	30
35035	demerara	n	80	59
35045	comparte	n	80	38
35055	clepsidra	n	80	60
35065	nativismo	n	80	61
35075	ensaiador	n	80	59
35085	carcamano	n	80	71
35095	egolatria	n	80	68
35105	confeitado	j	79	71
35115	rúnico	j	79	51
35125	jornaleira	n	79	58
35135	amofinar	v	79	74
35145	confluente	n	79	73
35155	relacionável	j	79	76
35165	reacendimento	n	79	62
35175	substancialidade	n	78	71
35185	boxeur	n	78	58
35195	hematófago	j	78	59
35205	linde	n	78	55
35215	quebra-mar	n	78	56
35225	troca-tintas	n	78	74
35235	flebótomo	n	78	24
35245	indelegável	j	78	68
35255	aferidor	n	78	60
35265	meeiro	j	77	52
35275	crato	n	77	50
35285	fão	n	77	75
35295	embaratecer	v	77	73
35305	presunçosamente	r	77	71
35315	desenlaçar	v	77	66
35325	macieza	n	77	74
35335	pragmatista	j	77	61
35345	desproteção	n	77	71
35355	militantemente	r	76	67
35365	bissetriz	n	76	36
35375	cantonense	n	76	43
35385	ganglionar	j	76	48
35395	interdigital	j	76	59
35405	passarito	n	76	58
35415	sobreponível	j	76	64
35425	capuchinha	n	76	52
35435	ganja	n	75	45
35445	sacudimento	n	75	22
35455	patogénese	n	75	50
35465	chumbado	j	75	69
35475	contratilidade	n	75	44
35485	impensadamente	r	75	72
35495	clarinetista	n	75	64
35505	fulanizar	v	75	68
35515	erg	n	75	49
35525	baht	n	75	40
35535	desumanizador	j	74	66
35545	minueto	n	74	61
35555	comando-geral	n	74	61
35565	heterotopia	n	74	20
35575	amolgadela	n	74	64
35585	futebolês	n	74	64
35595	concorrentemente	r	74	60
35605	piriforme	j	74	39
35615	catilinária	n	74	65
35625	botoeira	n	73	48
35635	criminologista	n	73	62
35645	individualizante	j	73	69
35655	arrastadeira	n	73	55
35665	desumanamente	r	73	73
35675	epigástrico	j	73	52
35685	excitamento	n	73	63
35695	prião	n	73	23
35705	cobreiro	n	73	28
35715	empastelar	v	73	71
35725	afilar	v	73	68
35735	sabujice	n	72	68
35745	exórdio	n	72	49
35755	efabular	v	72	65
35765	carretilha	n	72	34
35775	terraplenar	v	72	48
35785	desigualar	v	72	63
35795	ginecólogo	n	72	11
35805	velador	n	72	63
35815	rotador	n	72	31
35825	anarca	j	72	59
35835	trava-língua	n	71	59
35845	incredibilidade	n	71	64
35855	destrutivamente	r	71	64
35865	envilecer	v	71	69
35875	porfiria	n	71	38
35885	cetónico	j	71	24
35895	porfiado	j	71	66
35905	agraço	j	71	61
35915	pujar	v	71	52
35925	sublimemente	r	71	69
35935	nefrótico	j	70	33
35945	capinzal	n	70	54
35955	arranca-rabo	n	70	61
35965	hematopoiético	j	70	38
35975	contaminador	j	70	63
35985	minerário	j	70	40
35995	agourar	v	70	60
36005	precedido	j	70	65
36015	saxónico	j	70	57
36025	radiocarbono	n	70	45
36035	necrosar	v	70	57
36045	rebatismo	n	70	28
36055	mordomar	v	69	48
36065	piparote	n	69	60
36075	comerciável	j	69	66
36085	verboso	j	69	65
36095	fenoménico	j	69	34
36105	celacanto	n	69	34
36115	interrogante	j	69	55
36125	sirena	n	69	56
36135	assujeitar	v	69	52
36145	mesquinhar	v	69	68
36155	protoplaneta	n	68	26
36165	centesimal	j	68	34
36175	colutório	n	68	35
36185	guarda-rios	n	68	53
36195	modalização	n	68	49
36205	caracoleta	n	68	46
36215	autonômico	j	68	47
36225	biogenético	j	68	56
36235	graxista	n	68	58
36245	tuberosidade	n	68	41
36255	júlio	j	68	52
36265	apronto	n	68	61
36275	apropriável	j	67	53
36285	covariância	n	67	19
36295	rendez-vous	n	67	62
36305	liquefacção	n	67	49
36315	barulhar	v	67	64
36325	urbano	n	67	60
36335	toninha	n	67	46
36345	aldear	v	67	41
36355	copla	n	67	38
36365	imprevisão	n	67	54
36375	cordada	n	67	22
36385	abúlico	j	66	61
36395	tubar	v	66	62
36405	cumbia	n	66	53
36415	versicolor	j	66	31
36425	rescender	v	66	64
36435	bergantim	n	66	44
36445	pingue	j	66	61
36455	enfrascar	v	66	63
36465	biplano	n	66	50
36475	descolonizado	j	66	59
36485	moscardo	n	66	48
36495	cheeseburger	n	66	57
36505	iconicidade	n	66	35
36515	encabrestar	v	66	59
36525	ameaço	n	65	63
36535	anorético	j	65	50
36545	africanista	n	65	54
36555	obturador	j	65	52
36565	roufenho	j	65	64
36575	liquidatário	n	65	34
36585	mundivisão	n	65	59
36595	tira-teimas	n	65	60
36605	desparafusar	v	65	53
36615	velocíssimo	j	65	60
36625	exsudato	n	65	35
36635	minuciosidade	n	64	62
36645	desorientador	j	64	63
36655	sonido	n	64	56
36665	neurogênico	j	64	38
36675	dois=$mil=e=treze	m	64	58
36685	resilição	n	64	39
36695	colocador	n	64	39
36705	lavandeira	n	64	57
36715	soi-disant	j	64	45
36725	novecentista	j	64	61
36735	recomentar	v	64	61
36745	violentador	n	64	49
36755	chispar	v	63	59
36765	azevém	n	63	32
36775	compridão	n	63	59
36785	zombador	j	63	59
36795	goianiense	j	63	51
36805	extraoficialmente	r	63	54
36815	cerebralmente	r	63	53
36825	ontogenético	j	63	47
36835	concupiscente	j	63	54
36845	veterania	n	63	58
36855	fezinha	n	63	54
36865	familial	j	62	45
36875	miso	j	62	49
36885	objetal	j	62	36
36895	morfogenético	j	62	37
36905	involutivo	j	62	52
36915	albicastrense	j	62	51
36925	anti-imperialista	n	62	52
36935	enfumaçado	j	62	57
36945	talharim	n	62	43
36955	zircão	n	62	35
36965	mamparra	n	62	23
36975	unitarista	j	62	43
36985	escanhoar	v	62	58
36995	desadaptação	n	61	48
37005	saxão	j	61	56
37015	arvense	j	61	39
37025	assentador	n	61	29
37035	transvasar	v	61	42
37045	coralista	n	61	43
37055	acetaldeído	n	61	32
37065	torneirinha	n	61	52
37075	jarrão	n	61	50
37085	rebuscamento	n	61	56
37095	dendém	n	61	48
37105	espiralar	v	61	53
37115	cigarreira	n	61	38
37125	inexigível	j	60	47
37135	heavy-metal	n	60	42
37145	purpúreo	j	60	56
37155	canoísta	n	60	40
37165	apainelado	j	60	37
37175	indiciação	n	60	29
37185	empregável	j	60	52
37195	pauperizar	v	60	49
37205	tamo	n	60	52
37215	hulha	n	60	42
37225	jansenismo	n	60	42
37235	basar	v	60	57
37245	sensacionista	j	59	33
37255	eliminador	n	59	48
37265	tálio	n	59	31
37275	traquinar	v	59	55
37285	boleta	n	59	44
37295	santarém	n	59	44
37305	hematose	n	59	27
37315	veiculador	n	59	54
37325	propulsar	v	59	49
37335	microcósmico	j	59	55
37345	antibioterapia	n	59	43
37355	noute	n	59	33
37365	adiantadamente	r	59	50
37375	inamistoso	j	58	53
37385	bioluminescência	n	58	37
37395	despropositadamente	r	58	57
37405	musicológico	j	58	43
37415	oblativo	j	58	40
37425	concorridíssimo	j	58	57
37435	concunhado	n	58	43
37445	megaprodução	n	58	55
37455	triticale	n	58	37
37465	reisado	n	58	43
37475	santeiro	n	58	47
37485	bimbo	n	58	51
37495	pró-soviético	j	58	51
37505	monarquismo	n	57	39
37515	enrustir	v	57	54
37525	aferventar	v	57	45
37535	caturra	j	57	38
37545	juvenal	j	57	44
37555	sobrejacente	j	57	39
37565	nutrimento	n	57	46
37575	guarda-mor	n	57	40
37585	gozão	j	57	50
37595	compartilhador	n	57	50
37605	unissexo	j	57	44
37615	insaciabilidade	n	57	52
37625	apatetado	j	56	53
37635	alta-roda	n	56	56
37645	aprovador	j	56	52
37655	monomarca	j	56	42
37665	museográfico	j	56	45
37675	termorregulação	n	56	43
37685	interacionismo	n	56	40
37695	radioterápico	j	56	55
37705	vocês	p	56	50
37715	listrar	v	56	52
37725	serigráfico	j	56	33
37735	impenitência	n	56	45
37745	leonino	n	56	50
37755	deflacionar	v	56	45
37765	boleado	j	56	46
37775	capatazia	n	56	30
37785	mastigável	j	55	46
37795	umbela	n	55	30
37805	pré-verbal	j	55	44
37815	aldosterona	n	55	30
37825	desmama	n	55	30
37835	aconselhador	n	55	40
37845	suçuarana	n	55	37
37855	rebolo	n	55	45
37865	recreador	n	55	44
37875	magarefe	n	55	43
37885	quintil	j	55	25
37895	definhado	j	55	54
37905	sorna	j	55	54
37915	desmunhecar	v	54	47
37925	sarcoplasmático	j	54	25
37935	enrouquecer	v	54	53
37945	dora	n	54	36
37955	carango	n	54	50
37965	perno	n	54	26
37975	hemostasia	n	54	24
37985	confuciano	j	54	42
37995	oura	n	54	53
38005	alijamento	n	54	49
38015	consociação	n	54	28
38025	engaste	n	54	32
38035	rodamoinho	n	54	42
38045	dessecar	v	53	48
38055	descente	n	53	50
38065	conjuntival	j	53	43
38075	norte-irlandês	n	53	48
38085	ulna	n	53	28
38095	zigomático	j	53	27
38105	patarata	n	53	42
38115	insulinodependente	j	53	36
38125	odontologista	n	53	46
38135	gavinha	n	53	42
38145	dessalinizar	v	53	36
38155	inverificável	j	53	47
38165	vaticanista	n	53	46
38175	conservantismo	n	52	41
38185	enternecimento	n	52	48
38195	peridotito	n	52	16
38205	granadino	j	52	15
38215	destroncar	v	52	48
38225	apostrofar	v	52	49
38235	odômetro	n	52	43
38245	alho-porro	n	52	42
38255	reso	n	52	41
38265	gabião	n	52	11
38275	carnar	v	52	51
38285	porta-bagagens	n	52	51
38295	amiláceo	j	52	38
38305	galvanização	n	52	40
